"Album","Year","Continent","Country","Sales","Pure_sales_index"
"1989","2015","Europe","Netherlands",15000,15
"1989","2016","Europe","Netherlands",600,0.6
"1989","2017","Europe","Netherlands",4300,4.3
"1989","2018","Europe","Netherlands",2000,2
"1989","2019","Europe","Netherlands",1500,1.5
"1989","2020","Europe","Netherlands",1200,1.2
"1989","2021","Europe","Netherlands",1000,1
"1989","2014","Europe","North Macedonia",44,0.044
"1989","2015","Europe","North Macedonia",48,0.048
"1989","2016","Europe","North Macedonia",47,0.047
"1989","2017","Europe","North Macedonia",33,0.033
"1989","2018","Europe","North Macedonia",53,0.053
"1989","2019","Europe","North Macedonia",43,0.043
"1989","2020","Europe","North Macedonia",43,0.043
"1989","2021","Europe","North Macedonia",46,0.046
"1989","2014","Europe","Norway",20000,20
"1989","2015","Europe","Norway",15000,15
"1989","2016","Europe","Norway",600,0.6
"1989","2017","Europe","Norway",4300,4.3
"1989","2018","Europe","Norway",2000,2
"1989","2019","Europe","Norway",1500,1.5
"1989","2020","Europe","Norway",1200,1.2
"1989","2021","Europe","Norway",1000,1
"1989","2014","Europe","Poland",1070,1.07
"1989","2015","Europe","Poland",900,0.9
"1989","2016","Europe","Poland",500,0.5
"1989","2017","Europe","Poland",100,0.1
"1989","2018","Europe","Poland",200,0.2
"1989","2019","Europe","Poland",90,0.09
"1989","2020","Europe","Poland",70,0.07
"1989","2021","Europe","Poland",35,0.035
"1989","2014","Europe","Portugal",20000,20
"1989","2015","Europe","Portugal",15000,15
"1989","2016","Europe","Portugal",600,0.6
"1989","2017","Europe","Portugal",4300,4.3
"1989","2018","Europe","Portugal",2000,2
"1989","2019","Europe","Portugal",1500,1.5
"1989","2020","Europe","Portugal",1200,1.2
"1989","2021","Europe","Portugal",1000,1
"1989","2014","Europe","Romania",20000,20
"1989","2015","Europe","Romania",15000,15
"1989","2016","Europe","Romania",600,0.6
"1989","2017","Europe","Romania",4300,4.3
"1989","2018","Europe","Romania",2000,2
"1989","2019","Europe","Romania",1500,1.5
"1989","2020","Europe","Romania",1200,1.2
"1989","2021","Europe","Romania",1000,1
"1989","2014","Europe","Serbia",42,0.042
"1989","2015","Europe","Serbia",39,0.039
"1989","2016","Europe","Serbia",52,0.052
"1989","2017","Europe","Serbia",37,0.037
"1989","2018","Europe","Serbia",36,0.036
"1989","2019","Europe","Serbia",48,0.048
"1989","2020","Europe","Serbia",31,0.031
"1989","2021","Europe","Serbia",31,0.031
"1989","2014","Europe","Slovakia",46,0.046
"1989","2015","Europe","Slovakia",28,0.028
"1989","2016","Europe","Slovakia",13,0.013
"1989","2017","Europe","Slovakia",21,0.021
"1989","2018","Europe","Slovakia",47,0.047
"1989","2019","Europe","Slovakia",34,0.034
"1989","2020","Europe","Slovakia",41,0.041
"1989","2021","Europe","Slovakia",27,0.027
"1989","2014","Europe","Slovenia",41,0.041
"1989","2015","Europe","Slovenia",37,0.037
"1989","2016","Europe","Slovenia",19,0.019
"1989","2017","Europe","Slovenia",29,0.029
"1989","2018","Europe","Slovenia",16,0.016
"1989","2019","Europe","Slovenia",27,0.027
"1989","2020","Europe","Slovenia",43,0.043
"1989","2021","Europe","Slovenia",42,0.042
"1989","2014","Europe","Spain",20000,20
"1989","2015","Europe","Spain",15000,15
"1989","2016","Europe","Spain",600,0.6
"1989","2017","Europe","Spain",4300,4.3
"1989","2018","Europe","Spain",2000,2
"1989","2019","Europe","Spain",1500,1.5
"1989","2020","Europe","Spain",1200,1.2
"1989","2021","Europe","Spain",1000,1
"1989","2014","Europe","Sweden",1270,1.27
"1989","2015","Europe","Sweden",1100,1.1
"1989","2016","Europe","Sweden",900,0.9
"1989","2017","Europe","Sweden",800,0.8
"1989","2018","Europe","Sweden",700,0.7
"1989","2019","Europe","Sweden",650,0.65
"1989","2020","Europe","Sweden",200,0.2
"1989","2021","Europe","Sweden",400,0.4
"1989","2014","Europe","Switzerland",1070,1.07
"1989","2015","Europe","Switzerland",1010,1.01
"1989","2016","Europe","Switzerland",950,0.95
"1989","2017","Europe","Switzerland",920,0.92
"1989","2018","Europe","Switzerland",900,0.9
"1989","2019","Europe","Switzerland",900,0.9
"1989","2020","Europe","Switzerland",700,0.7
"1989","2021","Europe","Switzerland",350,0.35
"1989","2014","Europe","Ukraine",1270,1.27
"1989","2015","Europe","Ukraine",1100,1.1
"1989","2016","Europe","Ukraine",900,0.9
"1989","2017","Europe","Ukraine",800,0.8
"1989","2018","Europe","Ukraine",700,0.7
"1989","2019","Europe","Ukraine",650,0.65
"1989","2020","Europe","Ukraine",200,0.2
"1989","2021","Europe","Ukraine",400,0.4
"1989","2014","Europe","United Kingdom",162000,100
"1989","2015","Europe","United Kingdom",120000,100
"1989","2016","Europe","United Kingdom",101000,100
"1989","2017","Europe","United Kingdom",103000,100
"1989","2018","Europe","United Kingdom",15567,15.567
"1989","2019","Europe","United Kingdom",64350,64.35
"1989","2020","Europe","United Kingdom",44124,44.124
"1989","2021","Europe","United Kingdom",15000,15
"1989","2014","North America","Canada",170000,100
"1989","2015","North America","Canada",105000,100
"1989","2016","North America","Canada",25000,25
"1989","2017","North America","Canada",6000,6
"1989","2018","North America","Canada",28000,28
"1989","2019","North America","Canada",25000,25
"1989","2020","North America","Canada",10000,10
"1989","2021","North America","Canada",8000,8
"1989","2014","North America","Mexico",40000,40
"1989","2015","North America","Mexico",25000,25
"1989","2016","North America","Mexico",3000,3
"1989","2017","North America","Mexico",9000,9
"1989","2018","North America","Mexico",6000,6
"1989","2019","North America","Mexico",1000,1
"1989","2020","North America","Mexico",500,0.5
"1989","2021","North America","Mexico",600,0.6
"1989","2014","North America","United States",3560000,100
"1989","2015","North America","United States",3830000,100
"1989","2016","North America","United States",6e+05,100
"1989","2017","North America","United States",7e+05,100
"1989","2018","North America","United States",480000,100
"1989","2019","North America","United States",320000,100
"1989","2020","North America","United States",90000,90
"1989","2021","North America","United States",66000,66
"1989","2014","Oceania","Australia",150000,100
"1989","2015","Oceania","Australia",110000,100
"1989","2016","Oceania","Australia",24100,24.1
"1989","2017","Oceania","Australia",64000,64
"1989","2018","Oceania","Australia",50000,50
"1989","2019","Oceania","Australia",30000,30
"1989","2020","Oceania","Australia",15000,15
"1989","2021","Oceania","Australia",10000,10
"1989","2014","Oceania","New Zealand",40000,40
"1989","2015","Oceania","New Zealand",20000,20
"1989","2016","Oceania","New Zealand",3000,3
"1989","2017","Oceania","New Zealand",15000,15
"1989","2018","Oceania","New Zealand",9000,9
"1989","2019","Oceania","New Zealand",8000,8
"1989","2020","Oceania","New Zealand",5000,5
"1989","2021","Oceania","New Zealand",4000,4
"1989","2014","Oceania","Papua New Guinea",39,0.039
"1989","2015","Oceania","Papua New Guinea",32,0.032
"1989","2016","Oceania","Papua New Guinea",53,0.053
"1989","2017","Oceania","Papua New Guinea",21,0.021
"1989","2018","Oceania","Papua New Guinea",31,0.031
"1989","2019","Oceania","Papua New Guinea",26,0.026
"1989","2020","Oceania","Papua New Guinea",30,0.03
"1989","2021","Oceania","Papua New Guinea",26,0.026
"1989","2014","South America","Argentina",30000,30
"1989","2015","South America","Argentina",24000,24
"1989","2016","South America","Argentina",3200,3.2
"1989","2017","South America","Argentina",15000,15
"1989","2018","South America","Argentina",7000,7
"1989","2019","South America","Argentina",3000,3
"1989","2020","South America","Argentina",2000,2
"1989","2021","South America","Argentina",1000,1
"1989","2014","South America","Bolivia",30000,30
"1989","2015","South America","Bolivia",24000,24
"1989","2016","South America","Bolivia",3200,3.2
"1989","2017","South America","Bolivia",15000,15
"1989","2018","South America","Bolivia",7000,7
"1989","2019","South America","Bolivia",3000,3
"1989","2020","South America","Bolivia",2000,2
"1989","2021","South America","Bolivia",1000,1
"1989","2014","South America","Brazil",50000,50
"1989","2015","South America","Brazil",34000,34
"1989","2016","South America","Brazil",9000,9
"1989","2017","South America","Brazil",1800,1.8
"1989","2018","South America","Brazil",1100,1.1
"1989","2019","South America","Brazil",750,0.75
"1989","2020","South America","Brazil",30,0.03
"1989","2021","South America","Brazil",550,0.55
"1989","2014","South America","Chile",30000,30
"1989","2015","South America","Chile",24000,24
"1989","2016","South America","Chile",3200,3.2
"1989","2017","South America","Chile",15000,15
"1989","2018","South America","Chile",7000,7
"1989","2019","South America","Chile",3000,3
"1989","2020","South America","Chile",2000,2
"1989","2021","South America","Chile",1000,1
"1989","2014","South America","Colombia",30000,30
"1989","2015","South America","Colombia",24000,24
"1989","2016","South America","Colombia",3200,3.2
"1989","2017","South America","Colombia",15000,15
"1989","2018","South America","Colombia",7000,7
"1989","2019","South America","Colombia",3000,3
"1989","2020","South America","Colombia",2000,2
"1989","2021","South America","Colombia",1000,1
"1989","2014","South America","Ecuador",30,0.03
"1989","2015","South America","Ecuador",49,0.049
"1989","2016","South America","Ecuador",45,0.045
"1989","2017","South America","Ecuador",42,0.042
"1989","2018","South America","Ecuador",18,0.018
"1989","2019","South America","Ecuador",34,0.034
"1989","2020","South America","Ecuador",30,0.03
"1989","2021","South America","Ecuador",41,0.041
"1989","2014","South America","Guyana",37,0.037
"1989","2015","South America","Guyana",42,0.042
"1989","2016","South America","Guyana",19,0.019
"1989","2017","South America","Guyana",35,0.035
"1989","2018","South America","Guyana",44,0.044
"1989","2019","South America","Guyana",40,0.04
"1989","2020","South America","Guyana",30,0.03
"1989","2021","South America","Guyana",22,0.022
"1989","2014","South America","Paraguay",30000,30
"1989","2015","South America","Paraguay",24000,24
"1989","2016","South America","Paraguay",3200,3.2
"1989","2017","South America","Paraguay",15000,15
"1989","2018","South America","Paraguay",7000,7
"1989","2019","South America","Paraguay",3000,3
"1989","2020","South America","Paraguay",2000,2
"1989","2021","South America","Paraguay",1000,1
"1989","2014","South America","Peru",30000,30
"1989","2015","South America","Peru",24000,24
"1989","2016","South America","Peru",3200,3.2
"1989","2017","South America","Peru",15000,15
"1989","2018","South America","Peru",7000,7
"1989","2019","South America","Peru",3000,3
"1989","2020","South America","Peru",2000,2
"1989","2021","South America","Peru",1000,1
"1989","2014","South America","Uruguay",30000,30
"1989","2015","South America","Uruguay",24000,24
"1989","2016","South America","Uruguay",3200,3.2
"1989","2017","South America","Uruguay",15000,15
"1989","2018","South America","Uruguay",7000,7
"1989","2019","South America","Uruguay",3000,3
"1989","2020","South America","Uruguay",2000,2
"1989","2021","South America","Uruguay",1000,1
"1989","2014","South America","Venezuela",30000,30
"1989","2015","South America","Venezuela",24000,24
"1989","2016","South America","Venezuela",3200,3.2
"1989","2017","South America","Venezuela",15000,15
"1989","2018","South America","Venezuela",7000,7
"1989","2019","South America","Venezuela",3000,3
"1989","2020","South America","Venezuela",2000,2
"1989","2021","South America","Venezuela",1000,1
"Reputation","2017","Asia","Afghanistan",42,0.042
"Reputation","2018","Asia","Afghanistan",27,0.027
"Reputation","2019","Asia","Afghanistan",27,0.027
"Reputation","2020","Asia","Afghanistan",29,0.029
"Reputation","2021","Asia","Afghanistan",34,0.034
"Reputation","2017","Asia","Azerbaijan",60,0.06
"Reputation","2018","Asia","Azerbaijan",41,0.041
"Reputation","2019","Asia","Azerbaijan",41,0.041
"Reputation","2020","Asia","Azerbaijan",50,0.05
"Reputation","2021","Asia","Azerbaijan",22,0.022
"Reputation","2017","Asia","Bahrain",38,0.038
"Reputation","2018","Asia","Bahrain",31,0.031
"Reputation","2019","Asia","Bahrain",28,0.028
"Reputation","2020","Asia","Bahrain",34,0.034
"Reputation","2021","Asia","Bahrain",44,0.044
"Reputation","2017","Asia","Bangladesh",20000,20
"Reputation","2018","Asia","Bangladesh",7500,7.5
"Reputation","2019","Asia","Bangladesh",2200,2.2
"Reputation","2020","Asia","Bangladesh",1000,1
"Reputation","2021","Asia","Bangladesh",500,0.5
"Reputation","2017","Asia","Brunei",30,0.03
"Reputation","2018","Asia","Brunei",46,0.046
"Reputation","2019","Asia","Brunei",27,0.027
"Reputation","2020","Asia","Brunei",27,0.027
"Reputation","2021","Asia","Brunei",54,0.054
"Reputation","2017","Asia","Cambodia",51,0.051
"Reputation","2018","Asia","Cambodia",62,0.062
"Reputation","2019","Asia","Cambodia",47,0.047
"Reputation","2020","Asia","Cambodia",46,0.046
"Reputation","2021","Asia","Cambodia",45,0.045
"Reputation","2017","Asia","China",112000,100
"Reputation","2018","Asia","China",45000,45
"Reputation","2019","Asia","China",13000,13
"Reputation","2020","Asia","China",5000,5
"Reputation","2021","Asia","China",900,0.9
"Reputation","2017","Asia","India",20000,20
"Reputation","2018","Asia","India",7500,7.5
"Reputation","2019","Asia","India",2200,2.2
"Reputation","2020","Asia","India",1000,1
"Reputation","2021","Asia","India",500,0.5
"Reputation","2017","Asia","Indonesia",38,0.038
"Reputation","2018","Asia","Indonesia",34,0.034
"Reputation","2019","Asia","Indonesia",47,0.047
"Reputation","2020","Asia","Indonesia",38,0.038
"Reputation","2021","Asia","Indonesia",30,0.03
"Reputation","2017","Asia","Iran",900,0.9
"Reputation","2018","Asia","Iran",500,0.5
"Reputation","2019","Asia","Iran",300,0.3
"Reputation","2020","Asia","Iran",200,0.2
"Reputation","2021","Asia","Iran",50,0.05
"Reputation","2017","Asia","Iraq",900,0.9
"Reputation","2018","Asia","Iraq",500,0.5
"Reputation","2019","Asia","Iraq",300,0.3
"Reputation","2020","Asia","Iraq",200,0.2
"Reputation","2021","Asia","Iraq",50,0.05
"Reputation","2017","Asia","Israel",900,0.9
"Reputation","2018","Asia","Israel",500,0.5
"Reputation","2019","Asia","Israel",300,0.3
"Reputation","2020","Asia","Israel",200,0.2
"Reputation","2021","Asia","Israel",50,0.05
"Reputation","2017","Asia","Japan",56000,56
"Reputation","2018","Asia","Japan",35000,35
"Reputation","2019","Asia","Japan",20000,20
"Reputation","2020","Asia","Japan",7500,7.5
"Reputation","2021","Asia","Japan",2000,2
"Reputation","2017","Asia","Jordan",14,0.014
"Reputation","2018","Asia","Jordan",19,0.019
"Reputation","2019","Asia","Jordan",51,0.051
"Reputation","2020","Asia","Jordan",44,0.044
"Reputation","2021","Asia","Jordan",46,0.046
"Reputation","2017","Asia","Kazakhstan",52,0.052
"Reputation","2018","Asia","Kazakhstan",35,0.035
"Reputation","2019","Asia","Kazakhstan",28,0.028
"Reputation","2020","Asia","Kazakhstan",56,0.056
"Reputation","2021","Asia","Kazakhstan",35,0.035
"Reputation","2017","Asia","Kuwait",39,0.039
"Reputation","2018","Asia","Kuwait",43,0.043
"Reputation","2019","Asia","Kuwait",47,0.047
"Reputation","2020","Asia","Kuwait",45,0.045
"Reputation","2021","Asia","Kuwait",26,0.026
"Reputation","2017","Asia","Kyrgyzstan",32,0.032
"Reputation","2018","Asia","Kyrgyzstan",27,0.027
"Reputation","2019","Asia","Kyrgyzstan",41,0.041
"Reputation","2020","Asia","Kyrgyzstan",35,0.035
"Reputation","2021","Asia","Kyrgyzstan",45,0.045
"Reputation","2017","Asia","Laos",900,0.9
"Reputation","2018","Asia","Laos",500,0.5
"Reputation","2019","Asia","Laos",300,0.3
"Reputation","2020","Asia","Laos",200,0.2
"Reputation","2021","Asia","Laos",50,0.05
"Reputation","2017","Asia","Lebanon",15,0.015
"Reputation","2018","Asia","Lebanon",40,0.04
"Reputation","2019","Asia","Lebanon",28,0.028
"Reputation","2020","Asia","Lebanon",56,0.056
"Reputation","2021","Asia","Lebanon",43,0.043
"Reputation","2017","Asia","Malaysia",39,0.039
"Reputation","2018","Asia","Malaysia",700,0.7
"Reputation","2019","Asia","Malaysia",500,0.5
"Reputation","2020","Asia","Malaysia",300,0.3
"Reputation","2021","Asia","Malaysia",200,0.2
"Reputation","2017","Asia","Maldives",5,0.005
"Reputation","2018","Asia","Maldives",700,0.7
"Reputation","2019","Asia","Maldives",500,0.5
"Reputation","2020","Asia","Maldives",300,0.3
"Reputation","2021","Asia","Maldives",200,0.2
"Reputation","2017","Asia","Mongolia",5,0.005
"Reputation","2018","Asia","Mongolia",700,0.7
"Reputation","2019","Asia","Mongolia",500,0.5
"Reputation","2020","Asia","Mongolia",300,0.3
"Reputation","2021","Asia","Mongolia",200,0.2
"Reputation","2017","Asia","Myanmar",5,0.005
"Reputation","2018","Asia","Myanmar",700,0.7
"Reputation","2019","Asia","Myanmar",500,0.5
"Reputation","2020","Asia","Myanmar",300,0.3
"Reputation","2021","Asia","Myanmar",200,0.2
"Reputation","2017","Asia","Nepal",5,0.005
"Reputation","2018","Asia","Nepal",700,0.7
"Reputation","2019","Asia","Nepal",500,0.5
"Reputation","2020","Asia","Nepal",300,0.3
"Reputation","2021","Asia","Nepal",200,0.2
"Reputation","2017","Asia","North Korea",5,0.005
"Reputation","2018","Asia","North Korea",700,0.7
"Reputation","2019","Asia","North Korea",500,0.5
"Reputation","2020","Asia","North Korea",300,0.3
"Reputation","2021","Asia","North Korea",200,0.2
"Reputation","2017","Asia","Oman",5,0.005
"Reputation","2018","Asia","Oman",100,0.1
"Reputation","2019","Asia","Oman",50,0.05
"Reputation","2020","Asia","Oman",700,0.7
"Reputation","2021","Asia","Oman",500,0.5
"Reputation","2017","Asia","Pakistan",20000,20
"Reputation","2018","Asia","Pakistan",7500,7.5
"Reputation","2019","Asia","Pakistan",2200,2.2
"Reputation","2020","Asia","Pakistan",1000,1
"Reputation","2021","Asia","Pakistan",500,0.5
"Reputation","2017","Asia","Palestine",300,0.3
"Reputation","2018","Asia","Palestine",200,0.2
"Reputation","2019","Asia","Palestine",5,0.005
"Reputation","2020","Asia","Palestine",150,0.15
"Reputation","2021","Asia","Palestine",300,0.3
"Reputation","2017","Asia","Philippines",20000,20
"Reputation","2018","Asia","Philippines",7500,7.5
"Reputation","2019","Asia","Philippines",2200,2.2
"Reputation","2020","Asia","Philippines",1000,1
"Reputation","2021","Asia","Philippines",500,0.5
"Reputation","2017","Asia","Qatar",42,0.042
"Reputation","2018","Asia","Qatar",34,0.034
"Reputation","2019","Asia","Qatar",48,0.048
"Reputation","2020","Asia","Qatar",65,0.065
"Reputation","2021","Asia","Qatar",33,0.033
"Reputation","2017","Asia","Russia",32,0.032
"Reputation","2018","Asia","Russia",23,0.023
"Reputation","2019","Asia","Russia",42,0.042
"Reputation","2020","Asia","Russia",35,0.035
"Reputation","2021","Asia","Russia",45,0.045
"Reputation","2017","Asia","Saudi Arabia",31,0.031
"Reputation","2018","Asia","Saudi Arabia",41,0.041
"Reputation","2019","Asia","Saudi Arabia",54,0.054
"Reputation","2020","Asia","Saudi Arabia",42,0.042
"Reputation","2021","Asia","Saudi Arabia",35,0.035
"Reputation","2017","Asia","South Korea",16,0.016
"Reputation","2018","Asia","South Korea",36,0.036
"Reputation","2019","Asia","South Korea",30,0.03
"Reputation","2020","Asia","South Korea",33,0.033
"Reputation","2021","Asia","South Korea",29,0.029
"Reputation","2017","Asia","Taiwan",45,0.045
"Reputation","2018","Asia","Taiwan",17,0.017
"Reputation","2019","Asia","Taiwan",50,0.05
"Reputation","2020","Asia","Taiwan",22,0.022
"Reputation","2021","Asia","Taiwan",29,0.029
"Reputation","2017","Asia","Thailand",18,0.018
"Reputation","2018","Asia","Thailand",46,0.046
"Reputation","2019","Asia","Thailand",37,0.037
"Reputation","2020","Asia","Thailand",36,0.036
"Reputation","2021","Asia","Thailand",43,0.043
"Reputation","2017","Asia","Turkey",48,0.048
"Reputation","2018","Asia","Turkey",8,0.008
"Reputation","2019","Asia","Turkey",32,0.032
"Reputation","2020","Asia","Turkey",40,0.04
"Reputation","2021","Asia","Turkey",39,0.039
"Reputation","2017","Asia","Turkmenistan",23,0.023
"Reputation","2018","Asia","Turkmenistan",49,0.049
"Reputation","2019","Asia","Turkmenistan",28,0.028
"Reputation","2020","Asia","Turkmenistan",35,0.035
"Reputation","2021","Asia","Turkmenistan",36,0.036
"Reputation","2017","Asia","United Arab Emirates",42,0.042
"Reputation","2018","Asia","United Arab Emirates",51,0.051
"Reputation","2019","Asia","United Arab Emirates",15,0.015
"Reputation","2020","Asia","United Arab Emirates",25,0.025
"Reputation","2021","Asia","United Arab Emirates",51,0.051
"Reputation","2017","Asia","Uzbekistan",34,0.034
"Reputation","2018","Asia","Uzbekistan",38,0.038
"Reputation","2019","Asia","Uzbekistan",900,0.9
"Reputation","2020","Asia","Uzbekistan",500,0.5
"Reputation","2021","Asia","Uzbekistan",300,0.3
"Reputation","2017","Asia","Vietnam",2000,2
"Reputation","2018","Asia","Vietnam",1900,1.9
"Reputation","2019","Asia","Vietnam",500,0.5
"Reputation","2020","Asia","Vietnam",200,0.2
"Reputation","2021","Asia","Vietnam",100,0.1
"Reputation","2017","Asia","Yemen",2000,2
"Reputation","2018","Asia","Yemen",1900,1.9
"Reputation","2019","Asia","Yemen",500,0.5
"Reputation","2020","Asia","Yemen",200,0.2
"Reputation","2021","Asia","Yemen",100,0.1
"Reputation","2017","Central America","Bahamas",13000,13
"Reputation","2018","Central America","Bahamas",7500,7.5
"Reputation","2019","Central America","Bahamas",2200,2.2
"Reputation","2020","Central America","Bahamas",1000,1
"Reputation","2021","Central America","Bahamas",500,0.5
"Reputation","2017","Central America","Barbados",32,0.032
"Reputation","2018","Central America","Barbados",46,0.046
"Reputation","2019","Central America","Barbados",37,0.037
"Reputation","2020","Central America","Barbados",37,0.037
"Reputation","2021","Central America","Barbados",45,0.045
"Reputation","2017","Central America","Belize",23,0.023
"Reputation","2018","Central America","Belize",37,0.037
"Reputation","2019","Central America","Belize",35,0.035
"Reputation","2020","Central America","Belize",31,0.031
"Reputation","2021","Central America","Belize",42,0.042
"Reputation","2017","Central America","Bermuda",50,0.05
"Reputation","2018","Central America","Bermuda",22,0.022
"Reputation","2019","Central America","Bermuda",35,0.035
"Reputation","2020","Central America","Bermuda",25,0.025
"Reputation","2021","Central America","Bermuda",35,0.035
"Reputation","2017","Central America","Costa Rica",48,0.048
"Reputation","2018","Central America","Costa Rica",22,0.022
"Reputation","2019","Central America","Costa Rica",38,0.038
"Reputation","2020","Central America","Costa Rica",41,0.041
"Reputation","2021","Central America","Costa Rica",53,0.053
"Reputation","2017","Central America","Cuba",13000,13
"Reputation","2018","Central America","Cuba",7500,7.5
"Reputation","2019","Central America","Cuba",2200,2.2
"Reputation","2020","Central America","Cuba",1000,1
"Reputation","2021","Central America","Cuba",500,0.5
"Reputation","2017","Central America","Dominican Republic",20,0.02
"Reputation","2018","Central America","Dominican Republic",28,0.028
"Reputation","2019","Central America","Dominican Republic",56,0.056
"Reputation","2020","Central America","Dominican Republic",30,0.03
"Reputation","2021","Central America","Dominican Republic",46,0.046
"Reputation","2017","Central America","El Salvador",45,0.045
"Reputation","2018","Central America","El Salvador",39,0.039
"Reputation","2019","Central America","El Salvador",31,0.031
"Reputation","2020","Central America","El Salvador",46,0.046
"Reputation","2021","Central America","El Salvador",30,0.03
"Reputation","2017","Central America","Guatemala",36,0.036
"Reputation","2018","Central America","Guatemala",50,0.05
"Reputation","2019","Central America","Guatemala",22,0.022
"Reputation","2020","Central America","Guatemala",24,0.024
"Reputation","2021","Central America","Guatemala",44,0.044
"Reputation","2017","Central America","Haiti",32,0.032
"Reputation","2018","Central America","Haiti",30,0.03
"Reputation","2019","Central America","Haiti",35,0.035
"Reputation","2020","Central America","Haiti",34,0.034
"Reputation","2021","Central America","Haiti",35,0.035
"Reputation","2017","Central America","Honduras",13000,13
"Reputation","2018","Central America","Honduras",7500,7.5
"Reputation","2019","Central America","Honduras",2200,2.2
"Reputation","2020","Central America","Honduras",1000,1
"Reputation","2021","Central America","Honduras",500,0.5
"Reputation","2017","Central America","Jamaica",21,0.021
"Reputation","2018","Central America","Jamaica",29,0.029
"Reputation","2019","Central America","Jamaica",41,0.041
"Reputation","2020","Central America","Jamaica",21,0.021
"Reputation","2021","Central America","Jamaica",51,0.051
"Reputation","2017","Central America","Nicaragua",42,0.042
"Reputation","2018","Central America","Nicaragua",38,0.038
"Reputation","2019","Central America","Nicaragua",24,0.024
"Reputation","2020","Central America","Nicaragua",23,0.023
"Reputation","2021","Central America","Nicaragua",29,0.029
"Reputation","2017","Central America","Puerto Rico",36,0.036
"Reputation","2018","Central America","Puerto Rico",14,0.014
"Reputation","2019","Central America","Puerto Rico",42,0.042
"Reputation","2020","Central America","Puerto Rico",37,0.037
"Reputation","2021","Central America","Puerto Rico",26,0.026
"Reputation","2017","Europe","Belarus",39,0.039
"Reputation","2018","Europe","Belarus",55,0.055
"Reputation","2019","Europe","Belarus",44,0.044
"Reputation","2020","Europe","Belarus",57,0.057
"Reputation","2021","Europe","Belarus",50,0.05
"Reputation","2017","Europe","Belgium",2000,2
"Reputation","2018","Europe","Belgium",600,0.6
"Reputation","2019","Europe","Belgium",400,0.4
"Reputation","2020","Europe","Belgium",300,0.3
"Reputation","2021","Europe","Belgium",100,0.1
"Reputation","2017","Europe","Albania",25,0.025
"Reputation","2018","Europe","Albania",31,0.031
"Reputation","2019","Europe","Albania",44,0.044
"Reputation","2020","Europe","Albania",36,0.036
"Reputation","2021","Europe","Albania",37,0.037
"Reputation","2017","Europe","Armenia",40,0.04
"Reputation","2018","Europe","Armenia",23,0.023
"Reputation","2019","Europe","Armenia",34,0.034
"Reputation","2020","Europe","Armenia",26,0.026
"Reputation","2021","Europe","Armenia",33,0.033
"Reputation","2017","Europe","Austria",2000,2
"Reputation","2018","Europe","Austria",600,0.6
"Reputation","2019","Europe","Austria",400,0.4
"Reputation","2020","Europe","Austria",300,0.3
"Reputation","2021","Europe","Austria",100,0.1
"Reputation","2017","Europe","Bosnia And Herzegovina",48,0.048
"Reputation","2018","Europe","Bosnia And Herzegovina",42,0.042
"Reputation","2019","Europe","Bosnia And Herzegovina",54,0.054
"Reputation","2020","Europe","Bosnia And Herzegovina",37,0.037
"Reputation","2021","Europe","Bosnia And Herzegovina",30,0.03
"Reputation","2017","Europe","Bulgaria",33,0.033
"Reputation","2018","Europe","Bulgaria",30,0.03
"Reputation","2019","Europe","Bulgaria",23,0.023
"Reputation","2020","Europe","Bulgaria",41,0.041
"Reputation","2021","Europe","Bulgaria",40,0.04
"Reputation","2017","Europe","Croatia",66,0.066
"Reputation","2018","Europe","Croatia",31,0.031
"Reputation","2019","Europe","Croatia",53,0.053
"Reputation","2020","Europe","Croatia",52,0.052
"Reputation","2021","Europe","Croatia",42,0.042
"Reputation","2017","Europe","Cyprus",27,0.027
"Reputation","2018","Europe","Cyprus",47,0.047
"Reputation","2019","Europe","Cyprus",52,0.052
"Reputation","2020","Europe","Cyprus",47,0.047
"Reputation","2021","Europe","Cyprus",39,0.039
"Reputation","2017","Europe","Czech Republic",2000,2
"Reputation","2018","Europe","Czech Republic",600,0.6
"Reputation","2019","Europe","Czech Republic",400,0.4
"Reputation","2020","Europe","Czech Republic",300,0.3
"Reputation","2021","Europe","Czech Republic",100,0.1
"Reputation","2017","Europe","Denmark",32000,32
"Reputation","2018","Europe","Denmark",13000,13
"Reputation","2019","Europe","Denmark",6000,6
"Reputation","2020","Europe","Denmark",500,0.5
"Reputation","2021","Europe","Denmark",200,0.2
"Reputation","2017","Europe","Estonia",28,0.028
"Reputation","2018","Europe","Estonia",18,0.018
"Reputation","2019","Europe","Estonia",20,0.02
"Reputation","2020","Europe","Estonia",47,0.047
"Reputation","2021","Europe","Estonia",40,0.04
"Reputation","2017","Europe","Finland",43,0.043
"Reputation","2018","Europe","Finland",43,0.043
"Reputation","2019","Europe","Finland",36,0.036
"Reputation","2020","Europe","Finland",30,0.03
"Reputation","2021","Europe","Finland",58,0.058
"Reputation","2017","Europe","France",12500,12.5
"Reputation","2018","Europe","France",5500,5.5
"Reputation","2019","Europe","France",1300,1.3
"Reputation","2020","Europe","France",500,0.5
"Reputation","2021","Europe","France",200,0.2
"Reputation","2017","Europe","Georgia",1,0.001
"Reputation","2018","Europe","Georgia",45,0.045
"Reputation","2019","Europe","Georgia",43,0.043
"Reputation","2020","Europe","Georgia",40,0.04
